,Unnamed: 0,Airline,Journey_date,From,To,Dtime,Atime,Stops,Price
3321,0,Go First,15/07/2022,New Delhi,Mumbai,20:20,10:00,1 stop via Ahmedabad,"₹ 7,108"
3322,1,Air India,15/07/2022,New Delhi,Mumbai,09:05,11:20,Non stop,"₹ 7,215"
3323,2,Air India,15/07/2022,New Delhi,Mumbai,07:00,09:05,Non stop,"₹ 7,845"
3324,3,Go First,15/07/2022,New Delhi,Mumbai,08:00,10:10,Non stop,"₹ 8,578"
3325,4,Go First,15/07/2022,New Delhi,Mumbai,10:55,13:10,Non stop,"₹ 8,578"
3326,5,Go First,15/07/2022,New Delhi,Mumbai,14:30,16:40,Non stop,"₹ 8,578"
3327,6,Go First,15/07/2022,New Delhi,Mumbai,18:20,20:35,Non stop,"₹ 8,578"
3328,7,Go First,15/07/2022,New Delhi,Mumbai,20:50,23:05,Non stop,"₹ 8,578"
3329,8,Go First,15/07/2022,New Delhi,Mumbai,22:45,01:00,Non stop,"₹ 8,578"
3330,9,Vistara,15/07/2022,New Delhi,Mumbai,05:55,07:55,Non stop,"₹ 8,579"
3331,10,IndiGo,15/07/2022,New Delhi,Mumbai,07:20,09:25,Non stop,"₹ 8,579"
3332,11,SpiceJet,15/07/2022,New Delhi,Mumbai,07:20,09:35,Non stop,"₹ 8,579"
3333,12,Vistara,15/07/2022,New Delhi,Mumbai,07:30,09:45,Non stop,"₹ 8,579"
3334,13,IndiGo,15/07/2022,New Delhi,Mumbai,08:00,10:20,Non stop,"₹ 8,579"
3335,14,IndiGo,15/07/2022,New Delhi,Mumbai,08:45,11:00,Non stop,"₹ 8,579"
3336,15,Vistara,15/07/2022,New Delhi,Mumbai,08:50,11:10,Non stop,"₹ 8,579"
3337,16,Vistara,15/07/2022,New Delhi,Mumbai,10:20,12:35,Non stop,"₹ 8,579"
3338,17,IndiGo,15/07/2022,New Delhi,Mumbai,10:45,12:50,Non stop,"₹ 8,579"
3339,18,Vistara,15/07/2022,New Delhi,Mumbai,11:40,14:00,Non stop,"₹ 8,579"
3340,19,IndiGo,15/07/2022,New Delhi,Mumbai,11:55,13:55,Non stop,"₹ 8,579"
3341,20,Vistara,15/07/2022,New Delhi,Mumbai,12:45,15:00,Non stop,"₹ 8,579"
3342,21,IndiGo,15/07/2022,New Delhi,Mumbai,14:10,16:20,Non stop,"₹ 8,579"
3343,22,Vistara,15/07/2022,New Delhi,Mumbai,14:20,16:30,Non stop,"₹ 8,579"
3344,23,IndiGo,15/07/2022,New Delhi,Mumbai,15:25,17:35,Non stop,"₹ 8,579"
3345,24,Vistara,15/07/2022,New Delhi,Mumbai,15:30,17:40,Non stop,"₹ 8,579"
3346,25,IndiGo,15/07/2022,New Delhi,Mumbai,16:15,18:25,Non stop,"₹ 8,579"
3347,26,IndiGo,15/07/2022,New Delhi,Mumbai,17:00,19:05,Non stop,"₹ 8,579"
3348,27,SpiceJet,15/07/2022,New Delhi,Mumbai,19:00,21:10,Non stop,"₹ 8,579"
3349,28,SpiceJet,15/07/2022,New Delhi,Mumbai,19:45,22:00,Non stop,"₹ 8,579"
3350,29,SpiceJet,15/07/2022,New Delhi,Mumbai,21:40,23:55,Non stop,"₹ 8,579"
3351,30,IndiGo,15/07/2022,New Delhi,Mumbai,21:45,00:10,Non stop,"₹ 8,579"
3352,31,IndiGo,15/07/2022,New Delhi,Mumbai,23:35,01:40,Non stop,"₹ 8,579"
3353,32,Go First,15/07/2022,New Delhi,Mumbai,05:20,10:50,1 stop via Srinagar,"₹ 8,579"
3354,33,Air India,15/07/2022,New Delhi,Mumbai,08:00,10:10,Non stop,"₹ 8,580"
3355,34,Air India,15/07/2022,New Delhi,Mumbai,10:00,12:35,Non stop,"₹ 8,580"
3356,35,Air India,15/07/2022,New Delhi,Mumbai,14:15,16:30,Non stop,"₹ 8,580"
3357,36,Air India,15/07/2022,New Delhi,Mumbai,20:00,22:10,Non stop,"₹ 8,580"
3358,37,Air India,15/07/2022,New Delhi,Mumbai,21:15,23:35,Non stop,"₹ 8,580"
3359,38,Air India,15/07/2022,New Delhi,Mumbai,14:30,18:10,1 stop via Indore,"₹ 8,580"
3360,39,Vistara,15/07/2022,New Delhi,Mumbai,16:55,19:05,Non stop,"₹ 9,841"
3361,40,IndiGo,15/07/2022,New Delhi,Mumbai,19:45,21:55,Non stop,"₹ 10,469"
3362,41,IndiGo,15/07/2022,New Delhi,Mumbai,07:20,13:45,1 stop via Rajkot,"₹ 11,792"
3363,42,Air India,15/07/2022,New Delhi,Mumbai,13:35,18:05,1 stop via Udaipur,"₹ 11,835"
3364,43,IndiGo,15/07/2022,New Delhi,Mumbai,18:10,20:25,Non stop,"₹ 12,044"
3365,44,Vistara,15/07/2022,New Delhi,Mumbai,19:00,21:15,Non stop,"₹ 12,466"
3366,45,Vistara,15/07/2022,New Delhi,Mumbai,19:45,21:55,Non stop,"₹ 12,466"
3367,46,Vistara,15/07/2022,New Delhi,Mumbai,21:30,23:40,Non stop,"₹ 12,466"
3368,47,Air India,15/07/2022,New Delhi,Mumbai,13:05,19:15,1 stop via Rajkot,"₹ 12,852"
3369,48,Vistara,15/07/2022,New Delhi,Mumbai,17:45,20:05,Non stop,"₹ 15,721"
3370,49,Vistara,15/07/2022,New Delhi,Mumbai,20:40,22:50,Non stop,"₹ 15,721"
3371,50,AirAsia,15/07/2022,New Delhi,Mumbai,12:50,23:45,1 stop via Goa,"₹ 17,846"
3372,0,Go First,16/07/2022,New Delhi,Mumbai,17:05,21:10,1 stop via Ahmedabad,"₹ 7,108"
3373,1,Go First,16/07/2022,New Delhi,Mumbai,20:20,10:00,1 stop via Ahmedabad,"₹ 7,108"
3374,2,Air India,16/07/2022,New Delhi,Mumbai,07:00,09:05,Non stop,"₹ 7,845"
3375,3,Air India,16/07/2022,New Delhi,Mumbai,08:00,10:10,Non stop,"₹ 7,845"
3376,4,Air India,16/07/2022,New Delhi,Mumbai,20:00,22:10,Non stop,"₹ 7,845"
3377,5,Air India,16/07/2022,New Delhi,Mumbai,21:15,23:35,Non stop,"₹ 7,845"
3378,6,Go First,16/07/2022,New Delhi,Mumbai,08:00,10:10,Non stop,"₹ 8,578"
3379,7,Go First,16/07/2022,New Delhi,Mumbai,10:55,13:10,Non stop,"₹ 8,578"
3380,8,Go First,16/07/2022,New Delhi,Mumbai,14:30,16:40,Non stop,"₹ 8,578"
3381,9,Go First,16/07/2022,New Delhi,Mumbai,18:20,20:35,Non stop,"₹ 8,578"
3382,10,Go First,16/07/2022,New Delhi,Mumbai,20:50,23:05,Non stop,"₹ 8,578"
3383,11,Go First,16/07/2022,New Delhi,Mumbai,22:45,01:00,Non stop,"₹ 8,578"
3384,12,Vistara,16/07/2022,New Delhi,Mumbai,05:55,07:55,Non stop,"₹ 8,579"
3385,13,IndiGo,16/07/2022,New Delhi,Mumbai,06:30,08:35,Non stop,"₹ 8,579"
3386,14,IndiGo,16/07/2022,New Delhi,Mumbai,07:20,09:25,Non stop,"₹ 8,579"
3387,15,SpiceJet,16/07/2022,New Delhi,Mumbai,07:20,09:35,Non stop,"₹ 8,579"
3388,16,Vistara,16/07/2022,New Delhi,Mumbai,07:30,09:45,Non stop,"₹ 8,579"
3389,17,IndiGo,16/07/2022,New Delhi,Mumbai,08:00,10:20,Non stop,"₹ 8,579"
3390,18,IndiGo,16/07/2022,New Delhi,Mumbai,08:45,11:00,Non stop,"₹ 8,579"
3391,19,Vistara,16/07/2022,New Delhi,Mumbai,08:50,11:10,Non stop,"₹ 8,579"
3392,20,Vistara,16/07/2022,New Delhi,Mumbai,10:20,12:35,Non stop,"₹ 8,579"
3393,21,IndiGo,16/07/2022,New Delhi,Mumbai,10:45,12:50,Non stop,"₹ 8,579"
3394,22,IndiGo,16/07/2022,New Delhi,Mumbai,11:55,13:55,Non stop,"₹ 8,579"
3395,23,IndiGo,16/07/2022,New Delhi,Mumbai,14:10,16:20,Non stop,"₹ 8,579"
3396,24,IndiGo,16/07/2022,New Delhi,Mumbai,15:25,17:35,Non stop,"₹ 8,579"
3397,25,IndiGo,16/07/2022,New Delhi,Mumbai,16:15,18:25,Non stop,"₹ 8,579"
3398,26,IndiGo,16/07/2022,New Delhi,Mumbai,17:00,19:05,Non stop,"₹ 8,579"
3399,27,Vistara,16/07/2022,New Delhi,Mumbai,17:45,20:05,Non stop,"₹ 8,579"
3400,28,IndiGo,16/07/2022,New Delhi,Mumbai,18:10,20:25,Non stop,"₹ 8,579"
3401,29,SpiceJet,16/07/2022,New Delhi,Mumbai,19:00,21:10,Non stop,"₹ 8,579"
3402,30,Vistara,16/07/2022,New Delhi,Mumbai,19:00,21:15,Non stop,"₹ 8,579"
3403,31,IndiGo,16/07/2022,New Delhi,Mumbai,19:45,21:55,Non stop,"₹ 8,579"
3404,32,SpiceJet,16/07/2022,New Delhi,Mumbai,19:45,22:00,Non stop,"₹ 8,579"
3405,33,IndiGo,16/07/2022,New Delhi,Mumbai,21:45,00:10,Non stop,"₹ 8,579"
3406,34,SpiceJet,16/07/2022,New Delhi,Mumbai,06:15,10:55,1 stop via Jabalpur,"₹ 8,579"
3407,35,Air India,16/07/2022,New Delhi,Mumbai,09:00,11:15,Non stop,"₹ 8,580"
3408,36,Air India,16/07/2022,New Delhi,Mumbai,10:00,12:35,Non stop,"₹ 8,580"
3409,37,Air India,16/07/2022,New Delhi,Mumbai,14:00,16:15,Non stop,"₹ 8,580"
3410,38,Air India,16/07/2022,New Delhi,Mumbai,19:00,21:15,Non stop,"₹ 8,580"
3411,39,Air India,16/07/2022,New Delhi,Mumbai,14:30,18:10,1 stop via Indore,"₹ 8,580"
3412,40,Vistara,16/07/2022,New Delhi,Mumbai,15:30,17:40,Non stop,"₹ 8,896"
3413,41,Vistara,16/07/2022,New Delhi,Mumbai,16:55,19:05,Non stop,"₹ 8,896"
3414,42,Vistara,16/07/2022,New Delhi,Mumbai,20:40,22:50,Non stop,"₹ 8,896"
3415,43,Vistara,16/07/2022,New Delhi,Mumbai,14:20,16:30,Non stop,"₹ 9,316"
3416,44,Vistara,16/07/2022,New Delhi,Mumbai,19:45,21:55,Non stop,"₹ 9,316"
3417,45,Vistara,16/07/2022,New Delhi,Mumbai,21:30,23:40,Non stop,"₹ 9,316"
3418,46,Vistara,16/07/2022,New Delhi,Mumbai,09:30,11:35,Non stop,"₹ 9,841"
3419,47,Vistara,16/07/2022,New Delhi,Mumbai,11:40,14:00,Non stop,"₹ 9,841"
3420,48,Vistara,16/07/2022,New Delhi,Mumbai,12:45,15:00,Non stop,"₹ 9,841"
3421,49,AirAsia,16/07/2022,New Delhi,Mumbai,10:40,23:45,1 stop via Goa,"₹ 15,640"
3422,0,Go First,17/07/2022,New Delhi,Mumbai,17:05,21:10,1 stop via Ahmedabad,"₹ 7,108"
3423,1,Air India,17/07/2022,New Delhi,Mumbai,20:00,22:10,Non stop,"₹ 7,845"
3424,2,Go First,17/07/2022,New Delhi,Mumbai,08:00,10:10,Non stop,"₹ 8,578"
3425,3,Go First,17/07/2022,New Delhi,Mumbai,10:55,13:10,Non stop,"₹ 8,578"
3426,4,Go First,17/07/2022,New Delhi,Mumbai,14:30,16:40,Non stop,"₹ 8,578"
3427,5,Go First,17/07/2022,New Delhi,Mumbai,18:20,20:35,Non stop,"₹ 8,578"
3428,6,Go First,17/07/2022,New Delhi,Mumbai,19:45,22:00,Non stop,"₹ 8,578"
3429,7,Go First,17/07/2022,New Delhi,Mumbai,20:50,23:05,Non stop,"₹ 8,578"
3430,8,Go First,17/07/2022,New Delhi,Mumbai,22:45,01:00,Non stop,"₹ 8,578"
3431,9,IndiGo,17/07/2022,New Delhi,Mumbai,06:30,08:35,Non stop,"₹ 8,579"
3432,10,IndiGo,17/07/2022,New Delhi,Mumbai,07:20,09:25,Non stop,"₹ 8,579"
3433,11,SpiceJet,17/07/2022,New Delhi,Mumbai,07:20,09:35,Non stop,"₹ 8,579"
3434,12,Vistara,17/07/2022,New Delhi,Mumbai,07:30,09:45,Non stop,"₹ 8,579"
3435,13,IndiGo,17/07/2022,New Delhi,Mumbai,08:00,10:20,Non stop,"₹ 8,579"
3436,14,IndiGo,17/07/2022,New Delhi,Mumbai,08:45,11:00,Non stop,"₹ 8,579"
3437,15,Vistara,17/07/2022,New Delhi,Mumbai,08:50,11:10,Non stop,"₹ 8,579"
3438,16,IndiGo,17/07/2022,New Delhi,Mumbai,10:45,12:50,Non stop,"₹ 8,579"
3439,17,IndiGo,17/07/2022,New Delhi,Mumbai,14:10,16:20,Non stop,"₹ 8,579"
3440,18,IndiGo,17/07/2022,New Delhi,Mumbai,15:25,17:35,Non stop,"₹ 8,579"
3441,19,IndiGo,17/07/2022,New Delhi,Mumbai,16:15,18:25,Non stop,"₹ 8,579"
3442,20,IndiGo,17/07/2022,New Delhi,Mumbai,17:00,19:05,Non stop,"₹ 8,579"
3443,21,IndiGo,17/07/2022,New Delhi,Mumbai,18:10,20:25,Non stop,"₹ 8,579"
3444,22,SpiceJet,17/07/2022,New Delhi,Mumbai,19:00,21:10,Non stop,"₹ 8,579"
3445,23,IndiGo,17/07/2022,New Delhi,Mumbai,19:45,21:55,Non stop,"₹ 8,579"
3446,24,SpiceJet,17/07/2022,New Delhi,Mumbai,19:45,22:00,Non stop,"₹ 8,579"
3447,25,Vistara,17/07/2022,New Delhi,Mumbai,20:40,22:50,Non stop,"₹ 8,579"
3448,26,SpiceJet,17/07/2022,New Delhi,Mumbai,21:40,23:55,Non stop,"₹ 8,579"
3449,27,IndiGo,17/07/2022,New Delhi,Mumbai,21:45,00:10,Non stop,"₹ 8,579"
3450,28,IndiGo,17/07/2022,New Delhi,Mumbai,23:35,01:40,Non stop,"₹ 8,579"
3451,29,Go First,17/07/2022,New Delhi,Mumbai,05:20,10:50,1 stop via Srinagar,"₹ 8,579"
3452,30,Air India,17/07/2022,New Delhi,Mumbai,07:00,09:05,Non stop,"₹ 8,580"
3453,31,Air India,17/07/2022,New Delhi,Mumbai,08:00,10:10,Non stop,"₹ 8,580"
3454,32,Air India,17/07/2022,New Delhi,Mumbai,09:00,11:15,Non stop,"₹ 8,580"
3455,33,Air India,17/07/2022,New Delhi,Mumbai,10:00,12:35,Non stop,"₹ 8,580"
3456,34,Air India,17/07/2022,New Delhi,Mumbai,19:00,21:15,Non stop,"₹ 8,580"
3457,35,Air India,17/07/2022,New Delhi,Mumbai,21:15,23:35,Non stop,"₹ 8,580"
3458,36,Air India,17/07/2022,New Delhi,Mumbai,14:30,18:10,1 stop via Indore,"₹ 8,580"
3459,37,Vistara,17/07/2022,New Delhi,Mumbai,09:30,11:35,Non stop,"₹ 8,896"
3460,38,Vistara,17/07/2022,New Delhi,Mumbai,10:20,12:35,Non stop,"₹ 8,896"
3461,39,Vistara,17/07/2022,New Delhi,Mumbai,17:45,20:05,Non stop,"₹ 8,896"
3462,40,Vistara,17/07/2022,New Delhi,Mumbai,19:00,21:15,Non stop,"₹ 8,896"
3463,41,Air India,17/07/2022,New Delhi,Mumbai,14:00,16:15,Non stop,"₹ 9,105"
3464,42,Vistara,17/07/2022,New Delhi,Mumbai,19:45,21:55,Non stop,"₹ 9,316"
3465,43,IndiGo,17/07/2022,New Delhi,Mumbai,11:55,13:55,Non stop,"₹ 9,419"
3466,44,IndiGo,17/07/2022,New Delhi,Mumbai,05:45,12:50,1 stop via Bhopal,"₹ 9,650"
3467,45,Vistara,17/07/2022,New Delhi,Mumbai,12:45,15:00,Non stop,"₹ 9,841"
3468,46,Vistara,17/07/2022,New Delhi,Mumbai,15:30,17:40,Non stop,"₹ 9,841"
3469,47,Vistara,17/07/2022,New Delhi,Mumbai,16:55,19:05,Non stop,"₹ 9,841"
3470,48,Vistara,17/07/2022,New Delhi,Mumbai,21:30,23:40,Non stop,"₹ 9,841"
3471,49,IndiGo,17/07/2022,New Delhi,Mumbai,08:30,15:55,1 stop via Jaipur,"₹ 10,364"
3472,50,IndiGo,17/07/2022,New Delhi,Mumbai,13:35,19:40,1 stop via Ahmedabad,"₹ 10,364"
3473,51,Vistara,17/07/2022,New Delhi,Mumbai,11:40,14:00,Non stop,"₹ 10,366"
3474,52,Vistara,17/07/2022,New Delhi,Mumbai,14:20,16:30,Non stop,"₹ 10,366"
3475,53,Air India,17/07/2022,New Delhi,Mumbai,05:15,09:20,1 stop via Nagpur,"₹ 11,100"
3476,0,Go First,18/07/2022,New Delhi,Mumbai,05:20,15:05,1 stop via Ahmedabad,"₹ 7,108"
3477,1,Go First,18/07/2022,New Delhi,Mumbai,08:00,10:10,Non stop,"₹ 8,578"
3478,2,Go First,18/07/2022,New Delhi,Mumbai,10:55,13:10,Non stop,"₹ 8,578"
3479,3,Go First,18/07/2022,New Delhi,Mumbai,14:30,16:40,Non stop,"₹ 8,578"
3480,4,Go First,18/07/2022,New Delhi,Mumbai,18:20,20:35,Non stop,"₹ 8,578"
3481,5,Go First,18/07/2022,New Delhi,Mumbai,19:45,22:00,Non stop,"₹ 8,578"
3482,6,Go First,18/07/2022,New Delhi,Mumbai,20:50,23:05,Non stop,"₹ 8,578"
3483,7,Go First,18/07/2022,New Delhi,Mumbai,22:45,01:00,Non stop,"₹ 8,578"
3484,8,Vistara,18/07/2022,New Delhi,Mumbai,05:55,07:55,Non stop,"₹ 8,579"
3485,9,IndiGo,18/07/2022,New Delhi,Mumbai,06:30,08:35,Non stop,"₹ 8,579"
3486,10,IndiGo,18/07/2022,New Delhi,Mumbai,07:20,09:25,Non stop,"₹ 8,579"
3487,11,SpiceJet,18/07/2022,New Delhi,Mumbai,07:20,09:35,Non stop,"₹ 8,579"
3488,12,IndiGo,18/07/2022,New Delhi,Mumbai,08:00,10:20,Non stop,"₹ 8,579"
3489,13,IndiGo,18/07/2022,New Delhi,Mumbai,08:45,11:00,Non stop,"₹ 8,579"
3490,14,Vistara,18/07/2022,New Delhi,Mumbai,08:50,11:10,Non stop,"₹ 8,579"
3491,15,IndiGo,18/07/2022,New Delhi,Mumbai,10:45,12:50,Non stop,"₹ 8,579"
3492,16,Vistara,18/07/2022,New Delhi,Mumbai,11:40,14:00,Non stop,"₹ 8,579"
3493,17,IndiGo,18/07/2022,New Delhi,Mumbai,11:55,13:55,Non stop,"₹ 8,579"
3494,18,Vistara,18/07/2022,New Delhi,Mumbai,12:45,15:00,Non stop,"₹ 8,579"
3495,19,IndiGo,18/07/2022,New Delhi,Mumbai,14:10,16:20,Non stop,"₹ 8,579"
3496,20,Vistara,18/07/2022,New Delhi,Mumbai,14:20,16:30,Non stop,"₹ 8,579"
3497,21,IndiGo,18/07/2022,New Delhi,Mumbai,15:25,17:35,Non stop,"₹ 8,579"
3498,22,Vistara,18/07/2022,New Delhi,Mumbai,15:30,17:40,Non stop,"₹ 8,579"
3499,23,IndiGo,18/07/2022,New Delhi,Mumbai,16:15,18:25,Non stop,"₹ 8,579"
3500,24,Vistara,18/07/2022,New Delhi,Mumbai,16:55,19:05,Non stop,"₹ 8,579"
3501,25,IndiGo,18/07/2022,New Delhi,Mumbai,17:00,19:05,Non stop,"₹ 8,579"
3502,26,Vistara,18/07/2022,New Delhi,Mumbai,17:45,20:05,Non stop,"₹ 8,579"
3503,27,IndiGo,18/07/2022,New Delhi,Mumbai,18:10,20:25,Non stop,"₹ 8,579"
3504,28,SpiceJet,18/07/2022,New Delhi,Mumbai,19:00,21:10,Non stop,"₹ 8,579"
3505,29,Vistara,18/07/2022,New Delhi,Mumbai,19:00,21:15,Non stop,"₹ 8,579"
3506,30,IndiGo,18/07/2022,New Delhi,Mumbai,19:45,21:55,Non stop,"₹ 8,579"
3507,31,Vistara,18/07/2022,New Delhi,Mumbai,19:45,21:55,Non stop,"₹ 8,579"
3508,32,SpiceJet,18/07/2022,New Delhi,Mumbai,19:45,22:00,Non stop,"₹ 8,579"
3509,33,Vistara,18/07/2022,New Delhi,Mumbai,20:40,22:50,Non stop,"₹ 8,579"
3510,34,Vistara,18/07/2022,New Delhi,Mumbai,21:30,23:40,Non stop,"₹ 8,579"
3511,35,IndiGo,18/07/2022,New Delhi,Mumbai,21:45,00:10,Non stop,"₹ 8,579"
3512,36,IndiGo,18/07/2022,New Delhi,Mumbai,23:35,01:40,Non stop,"₹ 8,579"
3513,37,Go First,18/07/2022,New Delhi,Mumbai,05:20,10:50,1 stop via Srinagar,"₹ 8,579"
3514,38,Air India,18/07/2022,New Delhi,Mumbai,07:00,09:05,Non stop,"₹ 8,580"
3515,39,Air India,18/07/2022,New Delhi,Mumbai,08:00,10:10,Non stop,"₹ 8,580"
3516,40,Air India,18/07/2022,New Delhi,Mumbai,09:00,11:15,Non stop,"₹ 8,580"
3517,41,Air India,18/07/2022,New Delhi,Mumbai,10:00,12:35,Non stop,"₹ 8,580"
3518,42,Air India,18/07/2022,New Delhi,Mumbai,14:00,16:15,Non stop,"₹ 8,580"
3519,43,Air India,18/07/2022,New Delhi,Mumbai,19:00,21:15,Non stop,"₹ 8,580"
